SALE_DT,LOCAL_SHOP_CD,SALES_AMT,Holiday,Holiday Name
2024-12-04,M01,78082,,
2024-12-04,M02,15652,,
2024-12-04,M05,26783,,
2024-12-04,M07,48650.4,,
2024-12-04,M08,18071,,
2024-12-04,M09,17445,,
2024-12-04,M10,30864,,
2024-12-04,M11,39338,,
2024-12-04,M12,339,,
2024-12-04,M13,17215,,
2024-12-04,M14,29253,,
2024-12-04,M15,5044,,
2024-12-04,M16,13469,,
2024-12-04,M17,20868,,
2024-12-04,M18,36142,,
2024-12-04,M19,1430.5,,
2024-12-04,M20,10424,,
2024-12-04,M21,28157,,
2024-12-04,M22,26148,,
2024-12-04,MC1,88923.304,,
2024-12-04,MC2,17992.234,,
2024-12-04,MC3,44984.471,,
2024-12-04,MC4,17286.409,,
2024-12-05,HE1,12544.64,,
2024-12-05,HE2,14294.3,,
2024-12-05,M01,56227,,
2024-12-05,M02,18259,,
2024-12-05,M05,20138,,
2024-12-05,M07,61958,,
2024-12-05,M08,16942,,
2024-12-05,M09,29159,,
2024-12-05,M10,57888,,
2024-12-05,M11,55537,,
2024-12-05,M12,4360,,
2024-12-05,M13,12446,,
2024-12-05,M14,38216,,
2024-12-05,M15,15161,,
2024-12-05,M16,10252,,
2024-12-05,M17,32504,,
2024-12-05,M18,35131,,
2024-12-05,M19,4855,,
2024-12-05,M20,3343,,
2024-12-05,M21,41636,,
2024-12-05,M22,14811,,
2024-12-05,MC1,81021.359,,
2024-12-05,MC2,24199.028,,
2024-12-05,MC3,40082.526,,
2024-12-05,MC4,22562.135,,
2024-12-06,M01,53212,,
2024-12-06,M02,11267,,
2024-12-06,M05,25248,,
2024-12-06,M07,57859,,
2024-12-06,M08,10297,,
2024-12-06,M09,26272,,
2024-12-06,M10,53245,,
2024-12-06,M11,45062,,
2024-12-06,M13,21673,,
2024-12-06,M14,36624,,
2024-12-06,M15,8074,,
2024-12-06,M16,19429,,
2024-12-06,M17,21218,,
2024-12-06,M18,62872,,
2024-12-06,M19,6136,,
2024-12-06,M20,3311,,
2024-12-06,M21,28481,,
2024-12-06,M22,15533,,
2024-12-06,MC1,76017.473,,
2024-12-06,MC2,41558.252,,
2024-12-06,MC3,61289.808,,
2024-12-06,MC4,21541.744,,
2024-12-07,M01,103520.5,,
2024-12-07,M02,18943,,
2024-12-07,M05,41998,,
2024-12-07,M07,80603,,
2024-12-07,M08,12652,,
2024-12-07,M09,20351,,
2024-12-07,M10,61527,,
2024-12-07,M11,68490,,
2024-12-07,M12,9324,,
2024-12-07,M13,26282,,
2024-12-07,M14,49671,,
2024-12-07,M15,18451,,
2024-12-07,M16,37260,,
2024-12-07,M17,18390,,
2024-12-07,M18,52642,,
2024-12-07,M19,8302,,
2024-12-07,M20,19390,,
2024-12-07,M21,42285.5,,
2024-12-07,M22,23967,,
2024-12-07,MC1,99818.449,,
2024-12-07,MC2,25008.739,,
2024-12-07,MC3,65160.684,,
2024-12-07,MC4,39501.943,,
2024-12-08,M01,75294,,
2024-12-08,M02,37134,,
2024-12-08,M05,53965,,
2024-12-08,M07,79032,,
2024-12-08,M08,41547,,
2024-12-08,M09,30855,,
2024-12-08,M10,72140,,
2024-12-08,M11,62632,,
2024-12-08,M12,5614,,
2024-12-08,M13,19056,,
2024-12-08,M14,63350.5,,
2024-12-08,M15,18514,,
2024-12-08,M16,26464,,
2024-12-08,M17,40247,,
2024-12-08,M18,68164.5,,
2024-12-08,M19,11492,,
2024-12-08,M20,10889,,
2024-12-08,M21,22536.5,,
2024-12-08,M22,22340,,
2024-12-08,MC1,99551.46,,
2024-12-08,MC2,40284.468,,
2024-12-08,MC3,56180.584,,
2024-12-08,MC4,25263.109,,
2024-12-09,HE1,22800.44,,
2024-12-09,HE2,12772.95,,
2024-12-09,M01,45430,,
2024-12-09,M02,17499,,
2024-12-09,M05,15363,,
2024-12-09,M07,53971,,
2024-12-09,M08,16482,,
2024-12-09,M09,24647,,
2024-12-09,M10,76187.5,,
2024-12-09,M11,34708.5,,
2024-12-09,M12,3320,,
2024-12-09,M13,11999,,
2024-12-09,M14,40443,,
2024-12-09,M15,6639,,
2024-12-09,M16,11882,,
2024-12-09,M17,26751,,
2024-12-09,M18,87038,,
2024-12-09,M19,3016,,
2024-12-09,M20,7146,,
2024-12-09,M21,23478,,
2024-12-09,M22,13768,,
2024-12-09,MC1,88789.319,,
2024-12-09,MC2,27268.928,,
2024-12-09,MC3,46505.823,,
2024-12-09,MC4,32145.628,,
2024-12-10,HE2,12985.6,,
2024-12-10,M01,53808,,
2024-12-10,M02,14654,,
2024-12-10,M05,28158,,
2024-12-10,M07,54075,,
2024-12-10,M08,24837,,
2024-12-10,M09,16440,,
2024-12-10,M10,52724,,
2024-12-10,M11,54706,,
2024-12-10,M12,4764,,
2024-12-10,M13,17925.5,,
2024-12-10,M14,27994.5,,
2024-12-10,M15,18319,,
2024-12-10,M16,14051,,
2024-12-10,M17,20504,,
2024-12-10,M18,76068,,
2024-12-10,M19,1997,,
2024-12-10,M20,10454,,
2024-12-10,M21,13648,,
2024-12-10,M22,16782,,
2024-12-10,MC1,89819.418,,
2024-12-10,MC2,33773.789,,
2024-12-10,MC3,45293.206,,
2024-12-10,MC4,23013.586,,
2024-12-11,M01,66979.5,,
2024-12-11,M02,17791,,
2024-12-11,M05,26552,,
2024-12-11,M07,129772,,
2024-12-11,M08,14989,,
2024-12-11,M09,23205,,
2024-12-11,M10,47433,,
2024-12-11,M11,39714.5,,
2024-12-11,M12,1370,,
2024-12-11,M13,11773,,
2024-12-11,M14,26692,,
2024-12-11,M15,9338,,
2024-12-11,M16,16505,,
2024-12-11,M17,21489,,
2024-12-11,M18,60587,,
2024-12-11,M19,4661,,
2024-12-11,M20,9320,,
2024-12-11,M21,25349,,
2024-12-11,M22,6928,,
2024-12-11,MC1,87173.788,,
2024-12-11,MC2,29770.872,,
2024-12-11,MC3,56240.772,,
2024-12-11,MC4,39817.475,,
2024-12-12,HE1,11900.8,,
2024-12-12,HE2,10259.4,,
2024-12-12,M01,67612.5,,
2024-12-12,M02,23701,,
2024-12-12,M05,23765,,
2024-12-12,M07,48352,,
2024-12-12,M08,12822,,
2024-12-12,M09,21346,,
2024-12-12,M10,88926,,
2024-12-12,M11,37465,,
2024-12-12,M12,649,,
2024-12-12,M13,7816,,
2024-12-12,M14,59091,,
2024-12-12,M15,19685,,
2024-12-12,M16,12522,,
2024-12-12,M17,32628.5,,
2024-12-12,M18,63306,,
2024-12-12,M19,2645,,
2024-12-12,M20,11019,,
2024-12-12,M21,21063,,
2024-12-12,M22,21707.5,,
2024-12-12,MC1,84665.054,,
2024-12-12,MC2,34635.923,,
2024-12-12,MC3,65436.894,,
2024-12-12,MC4,22515.531,,
2024-12-13,HE2,16141.9,,
2024-12-13,M01,51405,,
2024-12-13,M02,16298,,
2024-12-13,M05,43531.5,,
2024-12-13,M07,48356,,
2024-12-13,M08,17494,,
2024-12-13,M09,35759,,
2024-12-13,M10,44324,,
2024-12-13,M11,83702,,
2024-12-13,M12,1383,,
2024-12-13,M13,9199,,
2024-12-13,M14,47277,,
2024-12-13,M15,23879,,
2024-12-13,M16,20697,,
2024-12-13,M17,26103,,
2024-12-13,M18,54880,,
2024-12-13,M19,5151,,
2024-12-13,M20,5687,,
2024-12-13,M21,46949,,
2024-12-13,M22,15632,,
2024-12-13,MC1,86207.762,,
2024-12-13,MC2,15274.756,,
2024-12-13,MC3,66134.953,,
2024-12-13,MC4,27511.651,,
2024-12-14,M01,108627,,
2024-12-14,M02,23156,,
2024-12-14,M05,69488,,
2024-12-14,M07,83201,,
2024-12-14,M08,31222,,
2024-12-14,M09,55226,,
2024-12-14,M10,111608,,
2024-12-14,M11,79107,,
2024-12-14,M12,1429,,
2024-12-14,M13,29068,,
2024-12-14,M14,85780,,
2024-12-14,M15,23608,,
2024-12-14,M16,42043,,
2024-12-14,M17,45253,,
2024-12-14,M18,82264,,
2024-12-14,M19,19834,,
2024-12-14,M20,23760,,
2024-12-14,M21,50785,,
2024-12-14,M22,43261,,
2024-12-14,MC1,121230.097,,
2024-12-14,MC2,37450.487,,
2024-12-14,MC3,72491.751,,
2024-12-14,MC4,48596.601,,
2024-12-15,M01,131637.5,,
2024-12-15,M02,35617,,
2024-12-15,M05,66573,,
2024-12-15,M07,103202,,
2024-12-15,M08,32132,,
2024-12-15,M09,48699,,
2024-12-15,M10,110677,,
2024-12-15,M11,96715,,
2024-12-15,M12,4556,,
2024-12-15,M13,39275.5,,
2024-12-15,M14,119884,,
2024-12-15,M15,32646,,
2024-12-15,M16,42096,,
2024-12-15,M17,36585,,
2024-12-15,M18,108763,,
2024-12-15,M19,27814,,
2024-12-15,M20,20828,,
2024-12-15,M21,66848,,
2024-12-15,M22,55987,,
2024-12-15,MC1,144563.107,,
2024-12-15,MC2,35522.332,,
2024-12-15,MC3,84546.6,,
2024-12-15,MC4,47157.279,,
2024-12-16,M01,88133,,
2024-12-16,M02,20660,,
2024-12-16,M05,27503,,
2024-12-16,M07,42333,,
2024-12-16,M08,39524,,
2024-12-16,M09,42011,,
2024-12-16,M10,88422,,
2024-12-16,M11,51808,,
2024-12-16,M12,1317,,
2024-12-16,M13,12228,,
2024-12-16,M14,45631,,
2024-12-16,M15,14844,,
2024-12-16,M16,14102,,
2024-12-16,M17,40026.5,,
2024-12-16,M18,100164,,
2024-12-16,M19,6862,,
2024-12-16,M20,13075,,
2024-12-16,M21,24138.5,,
2024-12-16,M22,15645,,
2024-12-16,MC1,86045.631,,
2024-12-16,MC2,39166.505,,
2024-12-16,MC3,46316.022,,
2024-12-16,MC4,42986.406,,
2024-12-17,M01,55108,,
2024-12-17,M02,29111,,
2024-12-17,M05,29108,,
2024-12-17,M07,74910,,
2024-12-17,M08,14642,,
2024-12-17,M09,31104,,
2024-12-17,M10,98082,,
2024-12-17,M11,29590.5,,
2024-12-17,M12,818,,
2024-12-17,M13,20934,,
2024-12-17,M14,55751,,
2024-12-17,M15,22387,,
2024-12-17,M16,15218,,
2024-12-17,M17,34032,,
2024-12-17,M18,85093,,
2024-12-17,M19,8157,,
2024-12-17,M20,19459,,
2024-12-17,M21,40148,,
2024-12-17,M22,26277.5,,
2024-12-17,MC1,119793.209,,
2024-12-17,MC2,41384.952,,
2024-12-17,MC3,62260.198,,
2024-12-17,MC4,40743.688,,
2024-12-18,HE1,62796.94,,
2024-12-18,HE2,28190.45,,
2024-12-18,M01,78183,,
2024-12-18,M02,33848,,
2024-12-18,M05,36164,,
2024-12-18,M07,61768,,
2024-12-18,M08,21364,,
2024-12-18,M09,24916,,
2024-12-18,M10,101037,,
2024-12-18,M11,43962,,
2024-12-18,M12,2017,,
2024-12-18,M13,34084,,
2024-12-18,M14,71653,,
2024-12-18,M15,17145,,
2024-12-18,M16,19516,,
2024-12-18,M17,38838.5,,
2024-12-18,M18,103004,,
2024-12-18,M19,8639,,
2024-12-18,M20,15892,,
2024-12-18,M21,34164.5,,
2024-12-18,M22,20030,,
2024-12-18,MC1,109654.372,,
2024-12-18,MC2,14995.145,,
2024-12-18,MC3,66141.753,,
2024-12-18,MC4,38126.216,,
2024-12-19,HE1,12087.86,,
2024-12-19,M01,78065,,
2024-12-19,M02,27929,,
2024-12-19,M05,63443,,
2024-12-19,M07,82386,,
2024-12-19,M08,34076,,
2024-12-19,M09,28761,,
2024-12-19,M10,96931.5,,
2024-12-19,M11,61891,,
2024-12-19,M12,3081,,
2024-12-19,M13,22969,,
2024-12-19,M14,64472,,
2024-12-19,M15,23752,,
2024-12-19,M16,19037,,
2024-12-19,M17,28371,,
2024-12-19,M18,85186,,
2024-12-19,M19,13414,,
2024-12-19,M20,9908,,
2024-12-19,M21,31497.5,,
2024-12-19,M22,29919,,
2024-12-19,MC1,108346.601,,
2024-12-19,MC2,10100.971,,
2024-12-19,MC3,78967.965,,
2024-12-19,MC4,36649.515,,
2024-12-20,HE1,-1610.58,,
2024-12-20,HE2,25359.05,,
2024-12-20,M01,98846,,
2024-12-20,M02,21656,,
2024-12-20,M05,45081,,
2024-12-20,M07,65296,,
2024-12-20,M08,22123,,
2024-12-20,M09,50164,,
2024-12-20,M10,65502,,
2024-12-20,M11,62891.5,,
2024-12-20,M12,1776,,
2024-12-20,M13,31566,,
2024-12-20,M14,64427,,
2024-12-20,M15,19259,,
2024-12-20,M16,16510,,
2024-12-20,M17,38255.5,,
2024-12-20,M18,73911,,
2024-12-20,M19,10829,,
2024-12-20,M20,16395,,
2024-12-20,M21,31865,,
2024-12-20,M22,24265,,
2024-12-20,MC1,99093.205,,
2024-12-20,MC2,20155.339,,
2024-12-20,MC3,75502.912,,
2024-12-20,MC4,37231.064,,
2024-12-21,M01,95876,,
2024-12-21,M02,37251,,
2024-12-21,M05,74103,,
2024-12-21,M07,64418,,
2024-12-21,M08,30398,,
2024-12-21,M09,40802,,
2024-12-21,M10,100935,,
2024-12-21,M11,76616,,
2024-12-21,M12,5317,,
2024-12-21,M13,51491,,
2024-12-21,M14,84707,,
2024-12-21,M15,29124,,
2024-12-21,M16,42936,,
2024-12-21,M17,23735.5,,
2024-12-21,M18,102371,,
2024-12-21,M19,10180,,
2024-12-21,M20,13091,,
2024-12-21,M21,52620,,
2024-12-21,M22,55794,,
2024-12-21,MC1,148766.024,,
2024-12-21,MC2,24704.856,,
2024-12-21,MC3,75832.527,,
2024-12-21,MC4,43975.245,,
2024-12-22,M01,100562.5,,
2024-12-22,M02,47039,,
2024-12-22,M05,82688,,
2024-12-22,M07,107683,,
2024-12-22,M08,31636,,
2024-12-22,M09,39768,,
2024-12-22,M10,116941,,
2024-12-22,M11,101134,,
2024-12-22,M12,5251,,
2024-12-22,M13,45760,,
2024-12-22,M14,111263,,
2024-12-22,M15,27205,,
2024-12-22,M16,57031,,
2024-12-22,M17,75702,,
2024-12-22,M18,117613,,
2024-12-22,M19,10725,,
2024-12-22,M20,28680,,
2024-12-22,M21,74043,,
2024-12-22,M22,53827,,
2024-12-22,MC1,149399.034,,
2024-12-22,MC2,31701.944,,
2024-12-22,MC3,59043.691,,
2024-12-22,MC4,33237.864,,
2024-12-23,HE1,15445.8,,
2024-12-23,HE2,7411.5,,
2024-12-23,M01,100065.5,,
2024-12-23,M02,40814,,
2024-12-23,M05,52668,,
2024-12-23,M07,52922,,
2024-12-23,M08,36898,,
2024-12-23,M09,36761,,
2024-12-23,M10,131834.5,,
2024-12-23,M11,70108.5,,
2024-12-23,M12,5999,,
2024-12-23,M13,20749,,
2024-12-23,M14,72400,,
2024-12-23,M15,29763,,
2024-12-23,M16,35574,,
2024-12-23,M17,32757,,
2024-12-23,M18,86134,,
2024-12-23,M19,15267,,
2024-12-23,M20,27219,,
2024-12-23,M21,44532,,
2024-12-23,M22,20229,,
2024-12-23,MC1,118401.948,,
2024-12-23,MC2,37543.69,,
2024-12-23,MC3,62059.219,,
2024-12-23,MC4,24415.534,,
2024-12-24,HE1,6942.74,,
2024-12-24,HE2,24954.2,,
2024-12-24,M01,96734,,
2024-12-24,M02,25547,,
2024-12-24,M05,79203,,
2024-12-24,M07,94514,,
2024-12-24,M08,22365,,
2024-12-24,M09,36597,,
2024-12-24,M10,137981,,
2024-12-24,M11,88248,,
2024-12-24,M12,3461,,
2024-12-24,M13,36468.5,,
2024-12-24,M14,74120.5,,
2024-12-24,M15,22527,,
2024-12-24,M16,30186,,
2024-12-24,M17,49853,,
2024-12-24,M18,81393,,
2024-12-24,M19,13595,,
2024-12-24,M20,26872,,
2024-12-24,M21,49669,,
2024-12-24,M22,31547,,
2024-12-24,MC1,126574.757,,
2024-12-24,MC2,24772.816,,
2024-12-24,MC3,70275.736,,
2024-12-24,MC4,68839.807,,
2024-12-25,M01,126208,o,Christmas Day
2024-12-25,M02,51434,o,Christmas Day
2024-12-25,M05,62226.5,o,Christmas Day
2024-12-25,M07,107631,o,Christmas Day
2024-12-25,M08,28469,o,Christmas Day
2024-12-25,M09,37961,o,Christmas Day
2024-12-25,M10,132521,o,Christmas Day
2024-12-25,M11,70237,o,Christmas Day
2024-12-25,M12,2671,o,Christmas Day
2024-12-25,M13,34448,o,Christmas Day
2024-12-25,M14,59499,o,Christmas Day
2024-12-25,M15,19141,o,Christmas Day
2024-12-25,M16,40856,o,Christmas Day
2024-12-25,M17,38401,o,Christmas Day
2024-12-25,M18,104061,o,Christmas Day
2024-12-25,M19,9369,o,Christmas Day
2024-12-25,M20,48962,o,Christmas Day
2024-12-25,M21,44945,o,Christmas Day
2024-12-25,M22,40085,o,Christmas Day
2024-12-25,MC1,129287.382,o,Christmas Day
2024-12-25,MC2,36288.348,o,Christmas Day
2024-12-25,MC3,87644.666,o,Christmas Day
2024-12-25,MC4,40797.084,o,Christmas Day
2024-12-26,M01,51339,o,First weekday after Christmas Day
2024-12-26,M02,17714,o,First weekday after Christmas Day
2024-12-26,M05,53245,o,First weekday after Christmas Day
2024-12-26,M07,107719,o,First weekday after Christmas Day
2024-12-26,M08,26803,o,First weekday after Christmas Day
2024-12-26,M09,28310,o,First weekday after Christmas Day
2024-12-26,M10,83218,o,First weekday after Christmas Day
2024-12-26,M11,62740,o,First weekday after Christmas Day
2024-12-26,M12,1715,o,First weekday after Christmas Day
2024-12-26,M13,14861,o,First weekday after Christmas Day
2024-12-26,M14,77880.5,o,First weekday after Christmas Day
2024-12-26,M15,17894,o,First weekday after Christmas Day
2024-12-26,M16,34514,o,First weekday after Christmas Day
2024-12-26,M17,32392,o,First weekday after Christmas Day
2024-12-26,M18,73076,o,First weekday after Christmas Day
2024-12-26,M19,8430,o,First weekday after Christmas Day
2024-12-26,M20,4753,o,First weekday after Christmas Day
2024-12-26,M21,37671,o,First weekday after Christmas Day
2024-12-26,M22,35168,o,First weekday after Christmas Day
2024-12-26,MC1,101391.271,o,First weekday after Christmas Day
2024-12-26,MC2,25793.204,o,First weekday after Christmas Day
2024-12-26,MC3,77088.346,o,First weekday after Christmas Day
2024-12-26,MC4,49993.204,o,First weekday after Christmas Day
2024-12-27,HE1,17434.24,,
2024-12-27,HE2,16230.79,,
2024-12-27,M01,55766,,
2024-12-27,M02,17296,,
2024-12-27,M05,39137,,
2024-12-27,M07,38787,,
2024-12-27,M08,10983,,
2024-12-27,M09,18312,,
2024-12-27,M10,86084,,
2024-12-27,M11,32289,,
2024-12-27,M12,3521,,
2024-12-27,M13,13144,,
2024-12-27,M14,45983,,
2024-12-27,M15,11985,,
2024-12-27,M16,14637.5,,
2024-12-27,M17,24314,,
2024-12-27,M18,52082,,
2024-12-27,M19,3768,,
2024-12-27,M20,12073,,
2024-12-27,M21,20476.5,,
2024-12-27,M22,24052,,
2024-12-27,MC1,103196.121,,
2024-12-27,MC2,24470.874,,
2024-12-27,MC3,49889.806,,
2024-12-27,MC4,31660.193,,
2024-12-28,M01,63117,,
2024-12-28,M02,29566,,
2024-12-28,M05,40246,,
2024-12-28,M07,84621,,
2024-12-28,M08,20299,,
2024-12-28,M09,22680,,
2024-12-28,M10,131103,,
2024-12-28,M11,40708,,
2024-12-28,M12,5028,,
2024-12-28,M13,13848,,
2024-12-28,M14,63107,,
2024-12-28,M15,16400,,
2024-12-28,M16,32275,,
2024-12-28,M17,18948,,
2024-12-28,M18,69898,,
2024-12-28,M19,4301,,
2024-12-28,M20,13094,,
2024-12-28,M21,39028,,
2024-12-28,M22,25162,,
2024-12-28,MC1,122522.338,,
2024-12-28,MC2,36914.562,,
2024-12-28,MC3,75170.392,,
2024-12-28,MC4,32658.254,,
2024-12-29,M01,90139,,
2024-12-29,M02,26373,,
2024-12-29,M05,68901,,
2024-12-29,M07,78898,,
2024-12-29,M08,24960,,
2024-12-29,M09,28071,,
2024-12-29,M10,125934,,
2024-12-29,M11,79178,,
2024-12-29,M12,3891,,
2024-12-29,M13,18885,,
2024-12-29,M14,94538,,
2024-12-29,M15,23229,,
2024-12-29,M16,34351,,
2024-12-29,M17,19656,,
2024-12-29,M18,108613,,
2024-12-29,M19,13584,,
2024-12-29,M20,15691,,
2024-12-29,M21,39599,,
2024-12-29,M22,22893,,
2024-12-29,MC1,118394.178,,
2024-12-29,MC2,22901.943,,
2024-12-29,MC3,59903.397,,
2024-12-29,MC4,54905.821,,
2024-12-30,HE1,25015.9,,
2024-12-30,HE2,9797.85,,
2024-12-30,M01,54180,,
2024-12-30,M02,10365,,
2024-12-30,M05,25730,,
2024-12-30,M07,59650,,
2024-12-30,M08,16440,,
2024-12-30,M09,29254,,
2024-12-30,M10,81399,,
2024-12-30,M11,41991,,
2024-12-30,M12,790,,
2024-12-30,M13,12229.5,,
2024-12-30,M14,49740,,
2024-12-30,M15,16508,,
2024-12-30,M16,26878,,
2024-12-30,M17,14465.5,,
2024-12-30,M18,57616,,
2024-12-30,M19,2984,,
2024-12-30,M20,6483,,
2024-12-30,M21,22251,,
2024-12-30,M22,30591,,
2024-12-30,MC1,93733.984,,
2024-12-30,MC2,26435.44,,
2024-12-30,MC3,36414.564,,
2024-12-30,MC4,31591.261,,
2024-12-31,HE1,-15938.24,,
2024-12-31,HE2,630.91,,
2024-12-31,M01,87973.5,,
2024-12-31,M02,22818,,
2024-12-31,M05,29466.5,,
2024-12-31,M07,60062,,
2024-12-31,M08,18995,,
2024-12-31,M09,25130,,
2024-12-31,M10,85446,,
2024-12-31,M11,30428,,
2024-12-31,M12,2164,,
2024-12-31,M13,21729.5,,
2024-12-31,M14,46150,,
2024-12-31,M15,10830,,
2024-12-31,M16,12154,,
2024-12-31,M17,15083,,
2024-12-31,M18,47534,,
2024-12-31,M19,2323,,
2024-12-31,M20,9898,,
2024-12-31,M21,31938,,
2024-12-31,M22,19948.5,,
2024-12-31,MC1,111105.344,,
2024-12-31,MC2,38748.547,,
2024-12-31,MC3,34397.57,,
2024-12-31,MC4,21472.815,,
2025-01-01,HE2,-72.51,o,The first day of January
2025-01-01,M01,123602,o,The first day of January
2025-01-01,M02,20087,o,The first day of January
2025-01-01,M05,60806,o,The first day of January
2025-01-01,M07,79749,o,The first day of January
2025-01-01,M08,16367,o,The first day of January
2025-01-01,M09,30125,o,The first day of January
2025-01-01,M10,134275.5,o,The first day of January
2025-01-01,M11,113069,o,The first day of January
2025-01-01,M12,6428,o,The first day of January
2025-01-01,M13,24516.5,o,The first day of January
2025-01-01,M14,79651,o,The first day of January
2025-01-01,M15,25074,o,The first day of January
2025-01-01,M16,22397,o,The first day of January
2025-01-01,M17,35903,o,The first day of January
2025-01-01,M18,75435,o,The first day of January
2025-01-01,M19,5879,o,The first day of January
2025-01-01,M20,19400,o,The first day of January
2025-01-01,M21,39069,o,The first day of January
2025-01-01,M22,22818,o,The first day of January
2025-01-01,MC1,145912.624,o,The first day of January
2025-01-01,MC2,35866.017,o,The first day of January
2025-01-01,MC3,92816.506,o,The first day of January
2025-01-01,MC4,30279.612,o,The first day of January
2025-01-02,HE2,22813.4,,
2025-01-02,M01,54741.5,,
2025-01-02,M02,12999,,
2025-01-02,M05,22462,,
2025-01-02,M07,68735,,
2025-01-02,M08,18661,,
2025-01-02,M09,23102,,
2025-01-02,M10,61472,,
2025-01-02,M11,35529,,
2025-01-02,M12,1378,,
2025-01-02,M13,15261,,
2025-01-02,M14,39570,,
2025-01-02,M15,10970,,
2025-01-02,M16,14363,,
2025-01-02,M17,32777,,
2025-01-02,M18,47135,,
2025-01-02,M19,6257,,
2025-01-02,M20,4981,,
2025-01-02,M21,20045,,
2025-01-02,M22,15479,,
2025-01-02,MC1,71920.391,,
2025-01-02,MC2,40281.554,,
2025-01-02,MC3,40804.857,,
2025-01-02,MC4,41940.776,,
2025-01-03,HE1,19077.76,,
2025-01-03,HE2,21154.35,,
2025-01-03,M01,78649.5,,
2025-01-03,M02,24533,,
2025-01-03,M05,28377,,
2025-01-03,M07,62421,,
2025-01-03,M08,13593,,
2025-01-03,M09,35951,,
2025-01-03,M10,60901.5,,
2025-01-03,M11,27566,,
2025-01-03,M12,2940,,
2025-01-03,M13,16333,,
2025-01-03,M14,56027,,
2025-01-03,M15,22668,,
2025-01-03,M16,17293,,
2025-01-03,M17,18813,,
2025-01-03,M18,46417,,
2025-01-03,M19,6974,,
2025-01-03,M20,14095,,
2025-01-03,M21,40958,,
2025-01-03,M22,8714,,
2025-01-03,MC1,82816.502,,
2025-01-03,MC2,26609.709,,
2025-01-03,MC3,36050.485,,
2025-01-03,MC4,39004.851,,
2025-01-04,HE1,4980.48,,
2025-01-04,M01,87334,,
2025-01-04,M02,25842,,
2025-01-04,M05,40670.5,,
2025-01-04,M07,64326,,
2025-01-04,M08,11774,,
2025-01-04,M09,27909,,
2025-01-04,M10,90003,,
2025-01-04,M11,39293,,
2025-01-04,M12,4420.5,,
2025-01-04,M13,29861.5,,
2025-01-04,M14,66159,,
2025-01-04,M15,14798,,
2025-01-04,M16,29786,,
2025-01-04,M17,33371,,
2025-01-04,M18,66352,,
2025-01-04,M19,3966,,
2025-01-04,M20,16950,,
2025-01-04,M21,33320,,
2025-01-04,M22,28572.5,,
2025-01-04,MC1,101588.355,,
2025-01-04,MC2,34003.884,,
2025-01-04,MC3,48119.907,,
2025-01-04,MC4,40329.127,,
2025-01-05,M01,94866,,
2025-01-05,M02,25517,,
2025-01-05,M05,25803,,
2025-01-05,M07,89631,,
2025-01-05,M08,29993,,
2025-01-05,M09,44183,,
2025-01-05,M10,48718,,
2025-01-05,M11,50392,,
2025-01-05,M12,3357,,
2025-01-05,M13,12912,,
2025-01-05,M14,57859,,
2025-01-05,M15,18209,,
2025-01-05,M16,22494.5,,
2025-01-05,M17,40720,,
2025-01-05,M18,93500,,
2025-01-05,M19,8729,,
2025-01-05,M20,11331,,
2025-01-05,M21,44322,,
2025-01-05,M22,35209,,
2025-01-05,MC1,108655.341,,
2025-01-05,MC2,31724.272,,
2025-01-05,MC3,51767.961,,
2025-01-05,MC4,32855.338,,
2025-01-06,HE1,17533.44,,
2025-01-06,HE2,10256.1,,
2025-01-06,M01,86796,,
2025-01-06,M02,15114,,
2025-01-06,M05,25717,,
2025-01-06,M07,39993,,
2025-01-06,M08,18105,,
2025-01-06,M09,28294,,
2025-01-06,M10,58737.5,,
2025-01-06,M11,59583,,
2025-01-06,M13,11014,,
2025-01-06,M14,46578,,
2025-01-06,M15,16778,,
2025-01-06,M16,2610,,
2025-01-06,M17,14623,,
2025-01-06,M18,60242.5,,
2025-01-06,M19,7235,,
2025-01-06,M20,18110,,
2025-01-06,M21,22578,,
2025-01-06,M22,7849,,
2025-01-06,MC1,87063.592,,
2025-01-06,MC2,24194.176,,
2025-01-06,MC3,60817.483,,
2025-01-06,MC4,34573.784,,
2025-01-07,HE1,581.76,,
2025-01-07,HE2,26613.25,,
2025-01-07,M01,79279,,
2025-01-07,M02,25891,,
2025-01-07,M05,40090.5,,
2025-01-07,M07,58725,,
2025-01-07,M08,17325,,
2025-01-07,M09,17779,,
2025-01-07,M10,52845,,
2025-01-07,M11,44110,,
2025-01-07,M13,13562,,
2025-01-07,M14,54192,,
2025-01-07,M15,13427,,
2025-01-07,M16,15739,,
2025-01-07,M17,34518,,
2025-01-07,M18,61485,,
2025-01-07,M19,6613,,
2025-01-07,M20,17933,,
2025-01-07,M21,46590,,
2025-01-07,M22,9770,,
2025-01-07,MC1,87342.721,,
2025-01-07,MC2,13930.098,,
2025-01-07,MC3,76058.26,,
2025-01-07,MC4,25789.32,,
2025-01-08,HE1,9849.6,,
2025-01-08,HE2,953.1,,
2025-01-08,M01,103893,,
2025-01-08,M02,14138,,
2025-01-08,M05,30628,,
2025-01-08,M07,51053,,
2025-01-08,M08,26534,,
2025-01-08,M09,24545,,
2025-01-08,M10,45748,,
2025-01-08,M11,44146,,
2025-01-08,M13,18391,,
2025-01-08,M14,54670,,
2025-01-08,M15,22183,,
2025-01-08,M16,21365,,
2025-01-08,M17,13963,,
